,treatment,induction,fate,day,replicate
032U_MSCB-038,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-039,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-040,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-041,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-042,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-043,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-044,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-045,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-046,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-047,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-048,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-049,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-050,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-051,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-052,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-053,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-054,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-055,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-056,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-057,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-058,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-059,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-060,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-061,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-062,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-063,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-064,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-065,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-066,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-067,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-068,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-069,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-070,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-071,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-072,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-073,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-074,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-075,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-076,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-077,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-078,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-079,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-080,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-081,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-082,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-083,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-084,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-085,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-086,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-087,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-088,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-089,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-090,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-091,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-092,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-093,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-094,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-095,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-096,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-097,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-098,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-099,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-100,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-101,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-102,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-103,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-104,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-105,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-106,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-107,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-108,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-109,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-110,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-111,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-112,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-113,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-114,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-115,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-116,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-117,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-118,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-119,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-120,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-121,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-122,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-123,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-124,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-125,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-126,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-127,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-128,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-129,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-130,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-131,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-132,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-133,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-134,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-135,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-136,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-137,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-138,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-139,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-140,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-141,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-142,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-143,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-144,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-145,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-146,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-147,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-148,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-149,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-150,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-151,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-152,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-153,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-154,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-155,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-156,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-157,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-158,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-159,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-160,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-161,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-162,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-163,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-164,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-165,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-166,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-167,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-168,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-169,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-170,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-171,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-172,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-173,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-174,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-175,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-176,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-177,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-178,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-179,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-180,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-181,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-182,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-183,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-184,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-185,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-186,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-187,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-188,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-189,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-190,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-191,transdifferentiation,C/EBPα,iMac,2.75,0
032U_MSCB-192,transdifferentiation,C/EBPα,iMac,2.75,0
033U_MSCB-001,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-002,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-003,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-004,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-005,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-006,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-007,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-008,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-009,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-010,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-011,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-012,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-013,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-014,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-015,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-016,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-017,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-018,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-019,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-020,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-021,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-022,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-023,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-024,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-025,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-026,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-027,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-028,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-029,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-030,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-031,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-032,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-033,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-034,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-035,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-036,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-037,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-038,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-039,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-040,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-041,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-042,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-043,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-044,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-045,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-046,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-047,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-048,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-049,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-050,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-051,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-052,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-053,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-054,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-055,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-056,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-057,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-058,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-059,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-060,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-061,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-062,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-063,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-064,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-065,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-066,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-067,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-068,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-069,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-070,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-071,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-072,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-073,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-074,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-075,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-076,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-077,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-078,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-079,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-080,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-081,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-082,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-083,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-084,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-085,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-086,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-087,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-088,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-089,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-090,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-091,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-092,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-093,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-094,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-095,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-096,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-097,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-098,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-099,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-100,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-101,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-102,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-103,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-104,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-105,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-106,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-107,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-108,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-109,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-110,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-111,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-112,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-113,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-114,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-115,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-116,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-117,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-118,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-119,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-120,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-121,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-122,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-123,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-124,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-125,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-126,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-127,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-128,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-129,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-130,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-131,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-132,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-133,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-134,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-135,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-136,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-137,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-138,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-139,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-140,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-141,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-142,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-143,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-144,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-145,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-146,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-147,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-148,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-149,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-150,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-151,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-152,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-153,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-154,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-155,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-156,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-157,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-158,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-159,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-160,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-161,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-162,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-163,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-164,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-165,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-166,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-167,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-168,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-169,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-170,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-171,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-172,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-173,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-174,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-175,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-176,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-177,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-178,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-179,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-180,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-181,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-182,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-183,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-184,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-185,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-186,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-187,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-188,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-189,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-190,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-191,transdifferentiation,C/EBPα,iMac,2.75,1
033U_MSCB-192,transdifferentiation,C/EBPα,iMac,2.75,1
672T_MSCB-001,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-002,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-003,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-004,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-005,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-006,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-007,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-008,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-009,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-010,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-011,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-012,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-013,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-014,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-015,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-016,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-017,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-018,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-019,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-020,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-021,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-022,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-023,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-024,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-025,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-026,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-027,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-028,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-029,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-030,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-031,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-032,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-033,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-034,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-035,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-036,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-037,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-038,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-039,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-040,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-041,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-042,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-043,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-044,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-045,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-046,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-047,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-048,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-049,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-050,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-051,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-052,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-053,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-054,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-055,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-056,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-057,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-058,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-059,n/a,C/EBPα,n/a,0.25,0
